Theta, Alpha, Low_beta, High_beta, Gamma 

144.090563743 , 47.3452182521 , 33.9504216969 , 25.64502204 , 17.3752153895 ,
164.162213822 , 52.0954165633 , 31.7978226464 , 18.833161079 , 12.6833857078 ,
146.320971945 , 41.0210739166 , 21.254119655 , 13.0906429462 , 4.86080172893 ,
135.365645016 , 39.0006847441 , 21.6915760749 , 14.3781043467 , 14.5516847705 ,
140.392666744 , 42.5408552997 , 26.8079400433 , 18.0328690791 , 9.52763033585 ,
144.090563743 , 47.3452182521 , 33.9504216969 , 25.64502204 , 17.3752153895 ,
164.162213822 , 52.0954165633 , 31.7978226464 , 18.833161079 , 12.6833857078 ,
146.320971945 , 41.0210739166 , 21.254119655 , 13.0906429462 , 4.86080172893 ,
135.365645016 , 39.0006847441 , 21.6915760749 , 14.3781043467 , 14.5516847705 ,
140.392666744 , 42.5408552997 , 26.8079400433 , 18.0328690791 , 9.52763033585 ,
144.090563743 , 47.3452182521 , 33.9504216969 , 25.64502204 , 17.3752153895 ,
164.162213822 , 52.0954165633 , 31.7978226464 , 18.833161079 , 12.6833857078 ,
146.320971945 , 41.0210739166 , 21.254119655 , 13.0906429462 , 4.86080172893 ,
135.365645016 , 39.0006847441 , 21.6915760749 , 14.3781043467 , 14.5516847705 ,
140.392666744 , 42.5408552997 , 26.8079400433 , 18.0328690791 , 9.52763033585 ,
144.090563743 , 47.3452182521 , 33.9504216969 , 25.64502204 , 17.3752153895 ,
164.162213822 , 52.0954165633 , 31.7978226464 , 18.833161079 , 12.6833857078 ,
146.320971945 , 41.0210739166 , 21.254119655 , 13.0906429462 , 4.86080172893 ,
135.365645016 , 39.0006847441 , 21.6915760749 , 14.3781043467 , 14.5516847705 ,
140.392666744 , 42.5408552997 , 26.8079400433 , 18.0328690791 , 9.52763033585 ,
6.04089919731 , 4.13617979879 , 5.24034718722 , 4.16372299001 , 2.15158584661 ,
3.17677743382 , 1.89583036042 , 1.38562554023 , 1.05800495355 , 1.49257241449 ,
5.84396756507 , 1.99279676318 , 6.22576725675 , 3.74825859606 , 3.16938444238 ,
5.67897825232 , 3.67629968859 , 2.15092060842 , 8.51206138711 , 11.8502711965 ,
5.6034746008 , 4.19913752842 , 4.9122768905 , 3.89506076304 , 2.18066883986 ,
6.04089919731 , 4.13617979879 , 5.24034718722 , 4.16372299001 , 2.15158584661 ,
3.17677743382 , 1.89583036042 , 1.38562554023 , 1.05800495355 , 1.49257241449 ,
5.84396756507 , 1.99279676318 , 6.22576725675 , 3.74825859606 , 3.16938444238 ,
5.67897825232 , 3.67629968859 , 2.15092060842 , 8.51206138711 , 11.8502711965 ,
5.6034746008 , 4.19913752842 , 4.9122768905 , 3.89506076304 , 2.18066883986 ,
6.04089919731 , 4.13617979879 , 5.24034718722 , 4.16372299001 , 2.15158584661 ,
3.17677743382 , 1.89583036042 , 1.38562554023 , 1.05800495355 , 1.49257241449 ,
5.84396756507 , 1.99279676318 , 6.22576725675 , 3.74825859606 , 3.16938444238 ,
5.67897825232 , 3.67629968859 , 2.15092060842 , 8.51206138711 , 11.8502711965 ,
5.6034746008 , 4.19913752842 , 4.9122768905 , 3.89506076304 , 2.18066883986 ,
6.04089919731 , 4.13617979879 , 5.24034718722 , 4.16372299001 , 2.15158584661 ,
3.17677743382 , 1.89583036042 , 1.38562554023 , 1.05800495355 , 1.49257241449 ,
5.84396756507 , 1.99279676318 , 6.22576725675 , 3.74825859606 , 3.16938444238 ,
5.67897825232 , 3.67629968859 , 2.15092060842 , 8.51206138711 , 11.8502711965 ,
5.6034746008 , 4.19913752842 , 4.9122768905 , 3.89506076304 , 2.18066883986 ,
6.73085297563 , 4.38549402114 , 6.14316720805 , 4.75743511293 , 1.7900366359 ,
2.48658005079 , 0.811371293435 , 1.19167400261 , 1.41549671811 , 1.77200291522 ,
2.77964339591 , 1.64147965239 , 6.18735157895 , 4.07472471428 , 4.81503307447 ,
10.7876353447 , 6.60304761098 , 6.38994812316 , 6.47086938497 , 12.7762226476 ,
6.52114061297 , 4.66768352354 , 6.38787568971 , 4.57465525226 , 1.77442823982 ,
6.73085297563 , 4.38549402114 , 6.14316720805 , 4.75743511293 , 1.7900366359 ,
2.48658005079 , 0.811371293435 , 1.19167400261 , 1.41549671811 , 1.77200291522 ,
2.77964339591 , 1.64147965239 , 6.18735157895 , 4.07472471428 , 4.81503307447 ,
10.7876353447 , 6.60304761098 , 6.38994812316 , 6.47086938497 , 12.7762226476 ,
6.52114061297 , 4.66768352354 , 6.38787568971 , 4.57465525226 , 1.77442823982 ,
6.73085297563 , 4.38549402114 , 6.14316720805 , 4.75743511293 , 1.7900366359 ,
2.48658005079 , 0.811371293435 , 1.19167400261 , 1.41549671811 , 1.77200291522 ,
2.77964339591 , 1.64147965239 , 6.18735157895 , 4.07472471428 , 4.81503307447 ,
10.7876353447 , 6.60304761098 , 6.38994812316 , 6.47086938497 , 12.7762226476 ,
6.52114061297 , 4.66768352354 , 6.38787568971 , 4.57465525226 , 1.77442823982 ,
6.73085297563 , 4.38549402114 , 6.14316720805 , 4.75743511293 , 1.7900366359 ,
2.48658005079 , 0.811371293435 , 1.19167400261 , 1.41549671811 , 1.77200291522 ,
2.77964339591 , 1.64147965239 , 6.18735157895 , 4.07472471428 , 4.81503307447 ,
10.7876353447 , 6.60304761098 , 6.38994812316 , 6.47086938497 , 12.7762226476 ,
6.52114061297 , 4.66768352354 , 6.38787568971 , 4.57465525226 , 1.77442823982 ,
6.89707251106 , 3.87770778869 , 4.3538728551 , 6.44717462955 , 3.36119617601 ,
